tag-local-identifier;date;longitude;latitude;nom
2543;2014-06-17;9.0982937;47.9662166;Ingo
2543;2014-06-18;9.0983936;47.9661611;Ingo
2543;2014-06-19;9.0981598;47.9660515;Ingo
2543;2014-06-20;9.098243;47.9661238;Ingo
2543;2014-06-21;9.0982318;47.966061;Ingo
2543;2014-06-22;9.0982009;47.96614;Ingo
2543;2014-06-23;9.0982294;47.9660903;Ingo
2543;2014-06-24;9.0982535;47.9660892;Ingo
2543;2014-06-25;9.0982507;47.9661007;Ingo
2543;2014-06-26;9.0982078;47.9661143;Ingo
2543;2014-06-27;9.0982233;47.9661318;Ingo
2543;2014-06-28;9.0981892;47.9661347;Ingo
2543;2014-06-29;9.0982079;47.9662373;Ingo
2543;2014-06-30;9.0982103;47.9660927;Ingo
2543;2014-07-01;9.0982236;47.9661195;Ingo
2543;2014-07-02;9.0982301;47.9660862;Ingo
2543;2014-07-03;9.0982512;47.9661025;Ingo
2543;2014-07-04;9.0982564;47.9661481;Ingo
2543;2014-07-05;9.098227;47.9661548;Ingo
2543;2014-07-06;9.0982135;47.9661073;Ingo
2543;2014-07-07;9.0982285;47.9661299;Ingo
2543;2014-07-08;9.0982288;47.9661471;Ingo
2543;2014-07-09;9.0982204;47.9661307;Ingo
2543;2014-07-10;9.0930533;47.9674512;Ingo
2543;2014-07-11;9.0982176;47.9661013;Ingo
2543;2014-07-12;9.0982003;47.9661323;Ingo
2543;2014-07-13;9.098213;47.9661079;Ingo
2543;2014-07-14;9.100728;47.964993;Ingo
2543;2014-07-15;9.0982119;47.9661776;Ingo
2543;2014-07-16;9.0982282;47.9661687;Ingo
2543;2014-07-17;9.0982662;47.9661234;Ingo
2543;2014-07-18;9.098217;47.9660876;Ingo
2543;2014-07-19;9.0981959;47.9660023;Ingo
2543;2014-07-20;9.0981832;47.9660875;Ingo
2543;2014-07-21;9.0983174;47.9661391;Ingo
2543;2014-07-22;9.0982186;47.9660959;Ingo
2543;2014-07-23;9.0982324;47.9661433;Ingo
2543;2014-07-24;9.0982156;47.9661409;Ingo
2543;2014-07-25;9.0981866;47.9661382;Ingo
2543;2014-07-26;9.0982132;47.9661268;Ingo
2543;2014-07-27;9.0980204;47.9650034;Ingo
2543;2014-07-28;9.0981707;47.9649236;Ingo
2543;2014-07-29;9.0982029;47.9661301;Ingo
2543;2014-07-30;9.0982519;47.9661015;Ingo
2543;2014-07-31;9.0982024;47.9660869;Ingo
2543;2014-08-01;9.0981986;47.9661398;Ingo
2543;2014-08-02;9.0982482;47.9661483;Ingo
2543;2014-08-03;9.0980724;47.9649573;Ingo
2543;2014-08-04;9.0981876;47.9661008;Ingo
2543;2014-08-05;9.0983694;47.9661999;Ingo
2543;2014-08-06;9.0982263;47.9661303;Ingo
2543;2014-08-07;9.0982073;47.9661035;Ingo
2543;2014-08-08;9.0981696;47.9661389;Ingo
2543;2014-08-09;9.0766332;47.8962652;Ingo
2543;2014-08-10;9.0766743;47.8963023;Ingo
2543;2014-08-11;9.0982264;47.9661459;Ingo
2543;2014-08-12;9.0982121;47.9661606;Ingo
2543;2014-08-13;9.0980655;47.9649687;Ingo
2543;2014-08-14;9.0980607;47.9649423;Ingo
2543;2014-08-15;9.119498;47.9395689;Ingo
2543;2014-08-16;9.1028561;47.9723104;Ingo
2543;2014-08-17;9.1210096;47.9396444;Ingo
2543;2014-08-18;8.8917265;47.8158916;Ingo
2543;2014-08-19;8.8677955;47.8217726;Ingo
2543;2014-08-20;8.9259296;47.7993936;Ingo
2543;2014-08-21;7.9864002;47.1693632;Ingo
2543;2014-08-22;5.4819583;45.5533054;Ingo
2543;2014-08-23;4.757308;44.2837066;Ingo
2543;2014-08-24;4.6796292;43.5099903;Ingo
2543;2014-08-25;3.5066669;43.4079966;Ingo
2543;2014-08-26;3.0111839;42.3067412;Ingo
2543;2014-08-27;1.6609431;41.3145402;Ingo
2543;2014-08-28;-0.1918453;39.9386672;Ingo
2543;2014-08-29;-1.8606332;38.6572366;Ingo
2543;2014-08-30;-2.9577118;37.5644486;Ingo
2543;2014-08-31;-4.7696235;37.1071596;Ingo
2543;2014-09-01;-5.9200626;36.2729835;Ingo
2543;2014-09-02;-6.0816934;36.4388525;Ingo
2543;2014-09-03;-6.0816499;36.4388146;Ingo
2543;2014-09-04;-6.1973472;34.503363;Ingo
2543;2014-09-05;-6.5548301;34.2701163;Ingo
2543;2014-09-06;-6.5547344;34.2701825;Ingo
2543;2014-09-07;-6.5617265;34.2829134;Ingo
2543;2014-09-08;-6.554737;34.2701479;Ingo
2543;2014-09-09;-6.5548136;34.2699839;Ingo
2543;2014-09-10;-6.6741188;34.2550056;Ingo
2543;2014-09-11;-6.5231524;34.2213161;Ingo
2543;2014-09-12;-6.5613119;34.2820031;Ingo
2543;2014-09-13;-6.5620476;34.2818973;Ingo
2543;2014-09-14;-6.5609555;34.2824954;Ingo
2543;2014-09-15;-6.5621574;34.2824937;Ingo
2543;2014-09-16;-6.5623732;34.2825843;Ingo
2543;2014-09-17;-6.5545472;34.2700275;Ingo
2543;2014-09-18;-6.5547481;34.2701716;Ingo
2543;2014-09-19;-6.5552503;34.2706673;Ingo
2543;2014-09-20;-6.5551662;34.2706758;Ingo
2543;2014-09-21;-6.555211;34.2702532;Ingo
2543;2014-09-22;-6.5613318;34.2811584;Ingo
2543;2014-09-23;-6.5613971;34.2810285;Ingo
2543;2014-09-24;-6.5548637;34.2700906;Ingo
2543;2014-09-25;-6.5546991;34.2700577;Ingo
2543;2014-09-26;-6.5546116;34.2700139;Ingo
2543;2014-09-27;-6.554691;34.2700444;Ingo
2543;2014-09-28;-6.5546697;34.2699558;Ingo
2543;2014-09-29;-6.5546447;34.2698982;Ingo
2543;2014-09-30;-6.5619543;34.2824139;Ingo
2543;2014-10-01;-6.8141004;33.8895526;Ingo
2543;2014-10-02;-6.8220179;33.9963257;Ingo
2543;2014-10-03;-6.8228538;33.9067354;Ingo
2543;2014-10-04;-6.8278168;33.9052625;Ingo
2543;2014-10-05;-6.833462;34.0037905;Ingo
2543;2014-10-06;-6.8330461;34.0040008;Ingo
2543;2014-10-07;-7.5787116;33.2450249;Ingo
2543;2014-10-08;-7.461491;32.061648;Ingo
2543;2014-10-09;-8.138814;31.3438991;Ingo
2543;2014-10-10;-8.1388614;31.3438259;Ingo
2543;2014-10-11;-8.1388008;31.3422294;Ingo
2543;2014-10-12;-7.9863095;31.6187504;Ingo
2543;2014-10-13;-8.0355478;31.6974637;Ingo
2543;2014-10-14;-8.0356239;31.6975319;Ingo
2543;2014-10-15;-8.0356542;31.6974632;Ingo
2543;2014-10-16;-8.0355352;31.6974455;Ingo
2543;2014-10-17;-8.0355349;31.6975558;Ingo
2543;2014-10-18;-8.0355405;31.6975279;Ingo
2543;2014-10-19;-8.0335777;31.6938565;Ingo
2543;2014-10-20;-8.0355665;31.6974251;Ingo
2543;2014-10-21;-8.0354182;31.6974563;Ingo
2543;2014-10-22;-8.0490297;31.6965005;Ingo
2543;2014-10-23;-8.0486319;31.6966175;Ingo
2543;2014-10-24;-8.0627791;31.6990334;Ingo
2543;2014-10-25;-8.0487583;31.6967246;Ingo
2543;2014-10-26;-8.0459921;31.6952831;Ingo
2543;2014-10-27;-8.0356141;31.6975121;Ingo
2543;2014-10-28;-8.0454351;31.6954287;Ingo
2543;2014-10-29;-8.0464413;31.6953139;Ingo
2543;2014-10-30;-8.0293648;31.6904015;Ingo
2543;2014-10-31;-7.9695695;31.603743;Ingo
2543;2014-11-01;-7.9909916;31.6214345;Ingo
2543;2014-11-02;-7.969544;31.6037821;Ingo
2543;2014-11-03;-8.046334;31.6953778;Ingo
2543;2014-11-04;-8.0467477;31.6954269;Ingo
2543;2014-11-05;-8.0630682;31.6985459;Ingo
2543;2014-11-06;-8.0668633;31.6979127;Ingo
2543;2014-11-07;-8.0453477;31.6950789;Ingo
2543;2014-11-08;-8.0690021;31.7014497;Ingo
2543;2014-11-09;-8.0358833;31.6974889;Ingo
2543;2014-11-10;-8.044342;31.6950003;Ingo
2543;2014-11-11;-8.0467517;31.6954126;Ingo
2543;2014-11-12;-8.0456377;31.6953743;Ingo
2543;2014-11-13;-8.0438585;31.6948505;Ingo
2543;2014-11-14;-8.0690895;31.701479;Ingo
2543;2014-11-15;-8.0358824;31.6974073;Ingo
2543;2014-11-16;-8.0456443;31.6953545;Ingo
2543;2014-11-17;-8.0461629;31.6952953;Ingo
2543;2014-11-18;-8.0447891;31.6950167;Ingo
2543;2014-11-19;-8.0456505;31.6953895;Ingo
2543;2014-11-20;-8.0456478;31.6953912;Ingo
2543;2014-11-21;-8.0436248;31.6947108;Ingo
2543;2014-11-22;-8.0461891;31.6952702;Ingo
2543;2014-11-23;-8.0454596;31.6951995;Ingo
2543;2014-11-24;-8.0459867;31.6956829;Ingo
2543;2014-11-25;-8.0463015;31.6958268;Ingo
2543;2014-11-26;-8.0448073;31.6950808;Ingo
2543;2014-11-27;-8.0485918;31.6969718;Ingo
2543;2014-11-28;-8.0457644;31.6953373;Ingo
2543;2014-11-29;-8.0454099;31.6950496;Ingo
2543;2014-11-30;-8.049405;31.6960816;Ingo
2543;2014-12-01;-8.0732669;31.7085435;Ingo
2543;2014-12-02;-8.072352;31.7076119;Ingo
2543;2014-12-03;-8.0723772;31.7076416;Ingo
2543;2014-12-04;-8.0732192;31.7089279;Ingo
2543;2014-12-05;-8.0480618;31.6964449;Ingo
2543;2014-12-06;-8.0463452;31.6960038;Ingo
2543;2014-12-07;-8.0480677;31.6963978;Ingo
2543;2014-12-08;-8.0724993;31.7079728;Ingo
2543;2014-12-09;-8.0747945;31.7105731;Ingo
2543;2014-12-10;-8.0750014;31.710733;Ingo
2543;2014-12-11;-8.0370757;31.6976885;Ingo
2543;2014-12-12;-8.0367686;31.6973046;Ingo
2543;2014-12-13;-8.0376075;31.6973997;Ingo
2543;2014-12-14;-8.0364009;31.697545;Ingo
2543;2014-12-15;-8.0366087;31.6974627;Ingo
2543;2014-12-16;-8.0673046;31.6988934;Ingo
2543;2014-12-17;-8.0386;31.6971801;Ingo
2543;2014-12-18;-8.0461924;31.6952442;Ingo
2543;2014-12-19;-8.0453235;31.6951056;Ingo
2543;2014-12-20;-8.0456114;31.69541;Ingo
2543;2014-12-21;-8.0455397;31.695323;Ingo
2543;2014-12-22;-8.046441;31.6953179;Ingo
2543;2014-12-23;-8.0448721;31.695453;Ingo
2543;2014-12-24;-8.0458224;31.695376;Ingo
2543;2014-12-25;-8.044;31.6952079;Ingo
2543;2014-12-26;-8.0457512;31.6951029;Ingo
2543;2014-12-27;-8.056303;31.7007615;Ingo
2543;2014-12-28;-8.0461306;31.6952448;Ingo
2543;2014-12-29;-8.0377494;31.6972106;Ingo
2543;2014-12-30;-8.0458217;31.6953292;Ingo
2543;2014-12-31;-8.0671291;31.6988992;Ingo
2543;2015-01-01;-8.0674997;31.6993543;Ingo
2543;2015-01-02;-8.0676663;31.6994346;Ingo
2543;2015-01-03;-8.066805;31.6985416;Ingo
2543;2015-01-04;-8.0660284;31.6975695;Ingo
2543;2015-01-05;-8.06838;31.6999273;Ingo
2543;2015-01-06;-8.0683331;31.6998393;Ingo
2543;2015-01-07;-8.0765738;31.7046556;Ingo
2543;2015-01-08;-8.0683656;31.6999918;Ingo
2543;2015-01-09;-8.0773175;31.7052386;Ingo
2543;2015-01-10;-8.0445951;31.6951104;Ingo
2543;2015-01-11;-8.0378084;31.6971674;Ingo
2543;2015-01-12;-8.0773815;31.7050666;Ingo
2543;2015-01-13;-8.0463673;31.6953462;Ingo
2543;2015-01-14;-8.0561064;31.7009462;Ingo
2543;2015-01-15;-8.0768628;31.7050319;Ingo
2543;2015-01-16;-8.0462854;31.6953182;Ingo
2543;2015-01-17;-8.0462111;31.6952759;Ingo
2543;2015-01-18;-8.0466916;31.6949751;Ingo
2543;2015-01-19;-8.0490355;31.6982554;Ingo
2543;2015-01-20;-8.0644691;31.6973893;Ingo
2543;2015-01-21;-8.06725;31.6989152;Ingo
2543;2015-01-22;-8.0464176;31.6950883;Ingo
2543;2015-01-23;-8.0511243;31.6991585;Ingo
2543;2015-01-24;-8.0463069;31.6952679;Ingo
2543;2015-01-25;-8.0457419;31.6953473;Ingo
2543;2015-01-26;-8.0461287;31.6952848;Ingo
2543;2015-01-27;-8.0472769;31.6986329;Ingo
2543;2015-01-28;-8.0636736;31.6987648;Ingo
2543;2015-01-29;-8.050905;31.6986643;Ingo
2543;2015-01-30;-8.0571465;31.7005623;Ingo
2543;2015-01-31;-8.0680919;31.6996876;Ingo
2543;2015-02-01;-8.0458089;31.6951216;Ingo
2543;2015-02-02;-8.0560867;31.7009658;Ingo
2543;2015-02-03;-8.0465042;31.6950951;Ingo
2543;2015-02-04;-8.0635304;31.6986419;Ingo
2543;2015-02-05;-8.046331;31.6950982;Ingo
2543;2015-02-06;-8.0678745;31.6994893;Ingo
2543;2015-02-07;-8.0461481;31.6953156;Ingo
2543;2015-02-08;-8.0461291;31.6953165;Ingo
2543;2015-02-09;-8.0462961;31.6951544;Ingo
2543;2015-02-10;-8.0636866;31.698589;Ingo
2543;2015-02-11;-8.0462912;31.695055;Ingo
2543;2015-02-12;-8.0457743;31.6953716;Ingo
2543;2015-02-13;-8.0466193;31.6953294;Ingo
2543;2015-02-14;-8.0489497;31.6964659;Ingo
2543;2015-02-15;-8.046437;31.6953295;Ingo
2543;2015-02-16;-8.0463549;31.695114;Ingo
2543;2015-02-17;-8.0461233;31.6953097;Ingo
2543;2015-02-18;-8.0465938;31.6953864;Ingo
2543;2015-02-19;-8.0466223;31.6953644;Ingo
2543;2015-02-20;-8.0464753;31.6951285;Ingo
2543;2015-02-21;-8.0464434;31.6950893;Ingo
2543;2015-02-22;-8.047231;31.6938943;Ingo
2543;2015-02-23;-8.0687574;31.700257;Ingo
2543;2015-02-24;-8.0638499;31.6983799;Ingo
2543;2015-02-25;-8.0575132;31.7005784;Ingo
2543;2015-02-26;-8.0457445;31.6950998;Ingo
2543;2015-02-27;-8.0486856;31.6966488;Ingo
2543;2015-02-28;-8.0682604;31.6999737;Ingo
2543;2015-03-01;-8.0685743;31.7000771;Ingo
2543;2015-03-02;-8.0453791;31.6950946;Ingo
2543;2015-03-03;-8.0685976;31.700174;Ingo
2543;2015-03-04;-8.0458858;31.6951004;Ingo
2543;2015-03-05;-8.0687314;31.7002057;Ingo
2543;2015-03-06;-8.0694035;31.70162;Ingo
2543;2015-03-07;-8.0459107;31.6950657;Ingo
2543;2015-03-08;-8.0467572;31.6953184;Ingo
2543;2015-03-09;-8.0458974;31.6950507;Ingo
2543;2015-03-10;-8.0432287;31.6950863;Ingo
2543;2015-03-11;-8.0462868;31.6950641;Ingo
2543;2015-03-12;-8.0458726;31.6949991;Ingo
2543;2015-03-13;-8.0458278;31.6951495;Ingo
2543;2015-03-14;-8.0458353;31.69518;Ingo
2543;2015-03-15;-8.0445744;31.6951228;Ingo
2543;2015-03-16;-8.0461665;31.695469;Ingo
2543;2015-03-17;-8.0436209;31.693128;Ingo
2543;2015-03-18;-8.0437241;31.6931477;Ingo
2543;2015-03-19;-8.0458856;31.695037;Ingo
2543;2015-03-20;-8.0458987;31.6950744;Ingo
2543;2015-03-21;-8.0457527;31.695332;Ingo
2543;2015-03-22;-8.0457873;31.6953424;Ingo
2543;2015-03-23;-7.9694954;31.6311956;Ingo
2543;2015-03-24;-7.9672259;31.6343881;Ingo
2543;2015-03-25;-7.9369894;31.6105125;Ingo
2543;2015-03-26;-7.9372445;31.6106662;Ingo
2543;2015-03-27;-8.0405932;31.6927449;Ingo
2543;2015-03-28;-7.936654;31.6104655;Ingo
2543;2015-03-29;-7.9369643;31.6106149;Ingo
2543;2015-03-30;-7.9366431;31.610447;Ingo
2543;2015-03-31;-7.93714;31.6106949;Ingo
2543;2015-04-01;-7.9371475;31.6106676;Ingo
2543;2015-04-02;-7.9369798;31.6107002;Ingo
2543;2015-04-03;-7.9369234;31.6105491;Ingo
2543;2015-04-04;-7.9369371;31.6105575;Ingo
2543;2015-04-05;-7.9370579;31.6106506;Ingo
2543;2015-04-06;-7.9372298;31.6090913;Ingo
2543;2015-04-07;-7.9369569;31.610514;Ingo
2543;2015-04-08;-7.9369517;31.6104744;Ingo
2543;2015-04-09;-8.0439133;31.6933841;Ingo
2543;2015-04-10;-7.2159552;33.3445213;Ingo
2543;2015-04-11;-6.5620297;34.283088;Ingo
2543;2015-04-12;-6.5620046;34.2831093;Ingo
2543;2015-04-13;-6.5605453;34.2851898;Ingo
2543;2015-04-14;-6.5605693;34.2852145;Ingo
2543;2015-04-15;-6.5764001;34.2798578;Ingo
2543;2015-04-16;-6.2558117;34.8666674;Ingo
2543;2015-04-17;-6.0052465;35.4201252;Ingo
2543;2015-04-18;-6.1286311;36.5869896;Ingo
2543;2015-04-19;-6.1286653;36.586927;Ingo
2543;2015-04-20;-6.2370132;36.8519779;Ingo
2543;2015-04-21;-6.2691973;36.7981858;Ingo
2543;2015-04-22;-6.2676766;36.7978149;Ingo
2543;2015-04-23;-6.2677097;36.7981836;Ingo
2543;2015-04-24;-6.268208;36.7981207;Ingo
2543;2015-04-25;-6.2680727;36.7978525;Ingo
2543;2015-04-26;-6.2686198;36.7982025;Ingo
2543;2015-04-27;-6.2679302;36.7988673;Ingo
2543;2015-04-28;-6.4136166;37.0604761;Ingo
2543;2015-04-29;-6.3708403;37.1061795;Ingo
2543;2015-04-30;-5.7162138;37.236046;Ingo
2543;2015-05-01;-6.154017;36.7746582;Ingo
2543;2015-05-02;-4.7487673;37.8147277;Ingo
2543;2015-05-03;-4.7411992;37.8147951;Ingo
2543;2015-05-04;-3.2464825;39.3989463;Ingo
2543;2015-05-05;-3.2520998;39.4048607;Ingo
2543;2015-05-06;-3.2518534;39.4051462;Ingo
2543;2015-05-07;-3.2453247;39.4114416;Ingo
2543;2015-05-08;-1.466092;41.9957108;Ingo
2543;2015-05-09;-1.210014;42.0064376;Ingo
2543;2015-05-10;-1.2067154;42.007017;Ingo
2543;2015-05-11;-1.162628;42.0904911;Ingo
2543;2015-05-12;-1.180987;42.0632761;Ingo
2543;2015-05-13;-1.0888899;42.142944;Ingo
2543;2015-05-14;-1.089026;42.1430114;Ingo
2543;2015-05-15;-1.0438223;42.1282613;Ingo
2543;2015-05-16;-1.0438911;42.1299611;Ingo
2543;2015-05-17;-1.0467694;42.1298731;Ingo
2543;2015-05-18;-1.0126885;42.1061155;Ingo
2543;2015-05-19;-1.0126551;42.1061379;Ingo
2543;2015-05-20;-1.0796555;42.143624;Ingo
2543;2015-05-21;-1.0070552;42.0996161;Ingo
2543;2015-05-22;-1.0704122;42.1377387;Ingo
2543;2015-05-23;-1.0425771;42.1261826;Ingo
2543;2015-05-24;-1.0126714;42.1061668;Ingo
2543;2015-05-25;-0.6909095;41.9828449;Ingo
2543;2015-05-26;-0.8351604;41.7431549;Ingo
2543;2015-05-27;-0.8097391;41.7628589;Ingo
2543;2015-05-28;-0.7498237;42.0091808;Ingo
2543;2015-05-29;-1.0946394;42.1302089;Ingo
2543;2015-05-30;-1.1076476;42.1484166;Ingo
2543;2015-05-31;-1.1081967;42.1614332;Ingo
2543;2015-06-01;-1.1641993;42.089896;Ingo
2543;2015-06-02;-1.149723;42.0908816;Ingo
2543;2015-06-03;-1.1496366;42.0906032;Ingo
2543;2015-06-04;-1.2272574;42.0881697;Ingo
2543;2015-06-05;-1.2710252;42.1200385;Ingo
2543;2015-06-06;-1.2746586;42.1206869;Ingo
2543;2015-06-07;-1.2498747;42.1001481;Ingo
2543;2015-06-08;-1.2509378;42.0981738;Ingo
2543;2015-06-09;-1.1521589;42.0923496;Ingo
2543;2015-06-10;-1.1725649;42.0551212;Ingo
2543;2015-06-11;-1.174042;42.0556786;Ingo
2543;2015-06-12;-1.171151;42.0545992;Ingo
2543;2015-06-13;-1.2539869;42.1266555;Ingo
2543;2015-06-14;-1.3531578;42.1501584;Ingo
2543;2015-06-15;-1.2661482;41.8314613;Ingo
2543;2015-06-16;-0.8128854;41.6034646;Ingo
2543;2015-06-17;-0.7937904;41.6143417;Ingo
2543;2015-06-18;-0.4896667;41.4522972;Ingo
2543;2015-06-19;-0.1445064;41.0632039;Ingo
2543;2015-06-20;-0.1983945;41.1357263;Ingo
2543;2015-06-21;-0.1800286;41.2373104;Ingo
2543;2015-06-22;0.035655;41.7307929;Ingo
2543;2015-06-23;0.2693649;41.7279928;Ingo
2543;2015-06-24;0.2696599;41.7283375;Ingo
2543;2015-06-25;0.2689902;41.7277687;Ingo
2543;2015-06-26;0.2689674;41.7279309;Ingo
2543;2015-06-27;0.232908;41.7923985;Ingo
2543;2015-06-28;0.2219656;41.7423771;Ingo
2543;2015-06-29;0.227299;41.7400805;Ingo
2543;2015-06-30;0.2699586;41.7279556;Ingo
2543;2015-07-01;0.2690635;41.7278323;Ingo
2543;2015-07-02;0.2218559;41.7428262;Ingo
2543;2015-07-03;0.2219029;41.7423175;Ingo
2543;2015-07-04;0.2689831;41.7279238;Ingo
2543;2015-07-05;0.2690818;41.7278478;Ingo
2543;2015-07-06;0.2671371;41.7709396;Ingo
2543;2015-07-07;0.2708807;41.7360059;Ingo
2543;2015-07-08;0.2714433;41.7353894;Ingo
2543;2015-07-09;0.2684514;41.7274653;Ingo
2543;2015-07-10;0.270349;41.7281183;Ingo
2543;2015-07-11;0.2688675;41.7279645;Ingo
2543;2015-07-12;0.2698113;41.7280015;Ingo
2543;2015-07-13;0.2631209;41.7172202;Ingo
2543;2015-07-14;0.2218896;41.7422032;Ingo
2543;2015-07-15;0.2215852;41.7419412;Ingo
2543;2015-07-16;0.2212896;41.7416817;Ingo
2543;2015-07-17;0.2701302;41.726881;Ingo
2543;2015-07-18;0.2682361;41.7272894;Ingo
2543;2015-07-19;0.268657;41.7258651;Ingo
2543;2015-07-20;0.2244561;41.7412399;Ingo
2543;2015-07-21;0.2026646;41.7653071;Ingo
2543;2015-07-22;0.2689409;41.7279179;Ingo
2543;2015-07-23;0.2690821;41.7278458;Ingo
2543;2015-07-24;0.2691084;41.727803;Ingo
2543;2015-07-25;0.2694864;41.7256117;Ingo
2543;2015-07-26;0.2690642;41.7274811;Ingo
2543;2015-07-27;0.2721041;41.7267451;Ingo
2543;2015-07-28;0.2694741;41.7281266;Ingo
2543;2015-07-29;0.2694169;41.728023;Ingo
2543;2015-07-30;0.2692893;41.7274582;Ingo
2543;2015-07-31;0.2691894;41.7272344;Ingo
2543;2015-08-01;0.2692965;41.7279299;Ingo
2543;2015-08-02;0.2693536;41.7279566;Ingo
2543;2015-08-03;0.269534;41.7281769;Ingo
2543;2015-08-04;0.2697167;41.7283575;Ingo
2543;2015-08-05;0.2696883;41.7283171;Ingo
2543;2015-08-06;0.269719;41.7283263;Ingo
2543;2015-08-07;0.2402354;41.7268053;Ingo
2543;2015-08-08;0.2196268;41.7398643;Ingo
2543;2015-08-09;0.2196587;41.7399851;Ingo
2543;2015-08-10;0.2697934;41.7284278;Ingo
2543;2015-08-11;0.2680881;41.7278031;Ingo
2543;2015-08-12;0.2693259;41.727906;Ingo
2543;2015-08-13;0.2681759;41.7279429;Ingo
2543;2015-08-14;0.2696557;41.7277759;Ingo
2543;2015-08-15;0.2690282;41.7276238;Ingo
2543;2015-08-16;0.2693843;41.7275041;Ingo
2543;2015-08-17;0.2692299;41.7273803;Ingo
2543;2015-08-18;0.2699223;41.736316;Ingo
2543;2015-08-19;0.2693258;41.7269805;Ingo
2543;2015-08-20;0.269295;41.7269617;Ingo
2543;2015-08-21;0.2691591;41.7277997;Ingo
2543;2015-08-22;0.268982;41.7279036;Ingo
2543;2015-08-23;0.2688567;41.7279989;Ingo
2543;2015-08-24;0.2692839;41.7276525;Ingo
2543;2015-08-25;0.2692693;41.7270818;Ingo
2543;2015-08-26;-0.781411;41.5967945;Ingo
2543;2015-08-27;-2.5745862;41.0982878;Ingo
2543;2015-08-28;-3.5207313;40.3012114;Ingo
2543;2015-08-29;-4.2696611;39.8426849;Ingo
2543;2015-08-30;-4.1993354;39.8694239;Ingo
2543;2015-08-31;-4.1992127;39.8692086;Ingo
2543;2015-09-01;-4.1994861;39.8695339;Ingo
2543;2015-09-02;-4.2693547;39.8428493;Ingo
2543;2015-09-03;-4.1991661;39.8691237;Ingo
2543;2015-09-04;-4.1994862;39.8694657;Ingo
2543;2015-09-05;-4.1994932;39.8694967;Ingo
2543;2015-09-06;-4.1994128;39.8694514;Ingo
2543;2015-09-07;-4.2148081;39.8715217;Ingo
2543;2015-09-08;-4.2130426;39.8718344;Ingo
2543;2015-09-09;-4.2119529;39.8718202;Ingo
2543;2015-09-10;-4.2112045;39.8718817;Ingo
2543;2015-09-11;-4.2119659;39.8718425;Ingo
2543;2015-09-12;-4.2218013;39.8700237;Ingo
2543;2015-09-13;-4.2129782;39.8718484;Ingo
2543;2015-09-14;-4.2119592;39.8718444;Ingo
2543;2015-09-15;-4.2151838;39.8714672;Ingo
2543;2015-09-16;-4.2129679;39.871863;Ingo
2543;2015-09-17;-4.1993094;39.8691616;Ingo
2543;2015-09-18;-4.2129596;39.8718478;Ingo
2543;2015-09-19;-5.5334434;39.1355307;Ingo
2543;2015-09-20;-6.0599114;37.1996612;Ingo
2543;2015-09-21;-6.0518304;37.0905039;Ingo
2543;2015-09-22;-6.0552695;37.1928375;Ingo
2543;2015-09-23;-6.0556482;37.1930109;Ingo
2543;2015-09-24;-5.9634093;37.0761479;Ingo
2543;2015-09-25;-5.9661034;37.0816865;Ingo
2543;2015-09-26;-5.9712062;37.079119;Ingo
2543;2015-09-27;-5.96637;37.0815221;Ingo
2543;2015-09-28;-5.9633873;37.0816434;Ingo
2543;2015-09-29;-6.1067031;37.0816906;Ingo
2543;2015-09-30;-6.0039549;37.0440006;Ingo
2543;2015-10-01;-6.1921836;37.1394904;Ingo
2543;2015-10-02;-6.1781374;37.1364034;Ingo
2543;2015-10-03;-6.0968683;37.1649045;Ingo
2543;2015-10-04;-6.0908797;37.1559849;Ingo
2543;2015-10-05;-6.0875549;37.1683102;Ingo
2543;2015-10-06;-6.1332276;37.2146252;Ingo
2543;2015-10-07;-6.2290234;37.1297295;Ingo
2543;2015-10-08;-6.1867935;37.150905;Ingo
2543;2015-10-09;-6.2332362;37.1223545;Ingo
2543;2015-10-10;-6.2313278;37.1263967;Ingo
2543;2015-10-11;-6.1967602;37.1315963;Ingo
2543;2015-10-12;-6.1996327;37.1247816;Ingo
2543;2015-10-13;-6.1929155;37.1204963;Ingo
2543;2015-10-14;-6.1234711;37.0856733;Ingo
2543;2015-10-15;-6.1096257;37.0780306;Ingo
2543;2015-10-16;-6.2051733;37.1308357;Ingo
2543;2015-10-17;-6.2188163;37.1315066;Ingo
2543;2015-10-18;-6.2094401;37.1143857;Ingo
2543;2015-10-19;-6.2155083;37.1218269;Ingo
2543;2015-10-20;-6.2132952;37.1054014;Ingo
2543;2015-10-21;-6.2055389;37.1304503;Ingo
2543;2015-10-22;-6.2249788;37.1187256;Ingo
2543;2015-10-23;-6.2274881;37.1152304;Ingo
2543;2015-10-24;-6.2217142;37.0940442;Ingo
2543;2015-10-25;-6.217308;37.1081025;Ingo
2543;2015-10-26;-6.2151295;37.1222094;Ingo
2543;2015-10-27;-6.2189978;37.1632137;Ingo
2543;2015-10-28;-6.2147356;37.166275;Ingo
2543;2015-10-29;-6.2230869;37.1250598;Ingo
2543;2015-10-30;-6.2151302;37.1200455;Ingo
2543;2015-10-31;-6.21928;37.1114614;Ingo
2543;2015-11-01;-6.216464;37.1132943;Ingo
2543;2015-11-02;-6.2170652;37.1109578;Ingo
2543;2015-11-03;-6.3285154;37.137442;Ingo
2543;2015-11-04;-6.3279585;37.1376881;Ingo
2543;2015-11-05;-6.3562383;37.1387511;Ingo
